epoch,lr-AdamW,step,train_base_loss,train_deg_penalty,train_loss,train_pred_pos_rate,val_acc,val_auc,val_bacc_opt,val_f1,val_mcc,val_opt_thr,val_pos_out_of_band,val_pred_pos_rate
28,,2029,,,,,0.5275168418884277,0.5066389441490173,0.5076087713241577,0.6646621227264404,0.018459804356098175,0.6499999761581421,1.0,0.8806819319725037
28,,2029,0.08332768082618713,0.0,0.08332768082618713,0.498896986246109,,,,,,,,
,0.0002934535477884293,2049,,,,,,,,,,,,
,0.0002934535477884293,2049,,,,,,,,,,,,
,0.0002934535477884293,2049,,,,,,,,,,,,
,0.0002934535477884293,2049,,,,,,,,,,,,
,0.00029158253321625693,2099,,,,,,,,,,,,
,0.00029158253321625693,2099,,,,,,,,,,,,
29,,2099,,,,,0.5266163349151611,0.5079732537269592,0.5101722478866577,0.6473332643508911,0.022773776203393936,0.6499999761581421,1.0,0.8140029907226562
29,,2099,0.07956023514270782,0.0,0.07956023514270782,0.5030772089958191,,,,,,,,
,0.00028948420927075877,2149,,,,,,,,,,,,
,0.00028948420927075877,2149,,,,,,,,,,,,
,0.00028948420927075877,2149,,,,,,,,,,,,
,0.00028948420927075877,2149,,,,,,,,,,,,
30,,2169,,,,,0.5315282344818115,0.513542890548706,0.5126281976699829,0.6616507768630981,0.03245314583182335,0.6499999761581421,1.0,0.8562862277030945
30,,2169,0.07778944075107574,0.0,0.07778944075107574,0.5012364983558655,,,,,,,,
,0.00028716194480479806,2199,,,,,,,,,,,,
,0.00028716194480479806,2199,,,,,,,,,,,,
,0.00028716194480479806,2199,,,,,,,,,,,,
,0.00028716194480479806,2199,,,,,,,,,,,,
31,,2239,,,,,0.5247129797935486,0.5098327994346619,0.5081175565719604,0.6434854865074158,0.01885756477713585,0.550000011920929,1.0,0.8048545718193054
31,,2239,0.0726318284869194,0.0,0.0726318284869194,0.5028243064880371,,,,,,,,
