batch_id,ts,dte_group,symbol,spot,n_contracts,call_vol,put_vol,pc_ratio,net_gex,call_premium,put_premium,net_premium,call_iv,put_iv,iv_skew,atm_straddle,avg_spread_pct,bid_ask_imbalance,trade_aggression,avg_trade_size
427,2026-03-18 15:34:29 EDT,0dte,SPY,663.06,12,367712.0,1551802.0,4.22,-5839.37,13743338.0,234217318.0,-220473980.0,0.6291,0.2324,-0.3967,1.3,3.972,0.271,0.0794,6.87
427,2026-03-18 15:34:29 EDT,0dte,TLT,87.03,5,9081.0,9412.0,1.036,2863.62,60132.0,152654.0,-92522.0,0.3151,0.2714,-0.0436,0.17,29.798,-0.1263,0.0529,19.43
428,2026-03-18 15:34:56 EDT,0dte,IWM,246.65,5,26301.0,153282.0,5.828,-3000.6,809695.0,8666190.0,-7856496.0,0.3046,0.3073,0.0026,0.7,7.291,0.0058,0.1633,5.63
428,2026-03-18 15:34:56 EDT,0dte,QQQ,596.8,14,240574.0,755840.0,3.142,-2592.95,10016170.0,76322816.0,-66306646.0,0.3185,0.2648,-0.0537,1.39,6.225,0.101,-0.4432,7.43
428,2026-03-18 15:34:56 EDT,0dte,SPXW,6640.21,18,102398.0,451868.0,4.413,-400.74,30208935.0,310028482.0,-279819548.0,0.1884,0.1894,0.001,10.9,6.265,-0.2346,-0.0272,2.43
428,2026-03-18 15:34:56 EDT,0dte,SPY,663.08,11,369357.0,1199214.0,3.247,-5668.05,14212179.0,125573322.0,-111361144.0,0.6252,0.2256,-0.3996,1.3,3.627,0.3324,0.4764,6.99
428,2026-03-18 15:34:56 EDT,0dte,TLT,87.05,4,9081.0,7234.0,0.797,5657.82,64937.0,43404.0,21533.0,0.3138,0.2226,-0.0912,0.18,40.228,0.1262,-0.0579,19.19
429,2026-03-18 15:35:24 EDT,0dte,IWM,246.56,4,26354.0,114606.0,4.349,-1808.43,708376.0,3777912.0,-3069536.0,0.3036,0.2978,-0.0058,0.72,6.219,0.5001,-0.4358,5.89
429,2026-03-18 15:35:24 EDT,0dte,QQQ,596.58,15,243284.0,602786.0,2.478,-2409.53,9896822.0,48173364.0,-38276542.0,0.3802,0.2717,-0.1084,1.46,5.705,0.0871,-0.1533,7.7
429,2026-03-18 15:35:24 EDT,0dte,SPXW,6637.81,20,73944.0,602665.0,8.15,-433.5,19441455.0,890012982.0,-870571528.0,0.1762,0.238,0.0617,10.9,3.75,0.0734,0.1116,2.4
429,2026-03-18 15:35:24 EDT,0dte,SPY,662.81,14,384952.0,827379.0,2.149,-4453.48,16601296.0,58052586.0,-41451289.0,0.5746,0.7752,0.2007,1.3,4.858,0.2321,0.8748,7.19
429,2026-03-18 15:35:24 EDT,0dte,TLT,87.05,4,9157.0,7234.0,0.79,4623.18,68104.0,43404.0,24700.0,0.3229,0.2226,-0.1003,0.18,37.517,0.2317,-0.06,19.1
430,2026-03-18 15:35:51 EDT,0dte,IWM,246.58,5,26461.0,153343.0,5.795,-3022.92,720162.0,9384080.0,-8663918.0,0.3026,0.3241,0.0215,0.72,7.758,-0.3544,0.1182,5.63
430,2026-03-18 15:35:51 EDT,0dte,QQQ,596.53,14,243245.0,758772.0,3.119,-2619.81,8888081.0,88311328.0,-79423247.0,0.3077,0.2723,-0.0354,1.46,5.725,-0.3739,0.3276,7.44
430,2026-03-18 15:35:51 EDT,0dte,SPXW,6637.37,22,76764.0,408536.0,5.322,-395.8,23357475.0,270274770.0,-246917295.0,0.1862,1.0598,0.8736,11.0,6.143,-0.1178,0.2242,2.44
